grid,cell_key,count,flat_rms,phox_rms,improvement,flat_norm_r95,phox_norm_r95,flat_norm_diag,phox_norm_diag,color_std,opacity_std,scale_std,center_x,center_y,center_z,eig0,eig1,eig2,tier,context_class_v22,predicted_native_render_bps,predicted_native_exact_bps,predicted_exact_correction_bps,predicted_native_exact_bytes,vq_fallback_bytes_for_region,predicted_region_savings_bytes
32,1453,50,0.013308845106374674,0.011893907395641945,0.10631558932600411,0.09359227581819747,0.08364195785822388,0.0444626399743558,0.039735568202492216,0.055292725563049316,0.2929123044013977,1.0255993604660034,-0.5153079611063004,0.006632457107771188,-3.6060028791427614,0.0057279652667786025,0.0026123222595836075,0.00017712535806547154,native_exact_phoxoid,curved_exact_candidate,7.431433,10.744174,3.062740,538,1252,715
32,1454,55,0.015891192255870074,0.013185971121530539,0.17023399445313797,0.11057036074671997,0.09174752656868138,0.04928107083369781,0.0408917572947494,0.02488034963607788,0.29584938287734985,1.1056567430496216,-0.2684825162995945,0.009941132328557697,-3.6517051913521508,0.0048942063990746135,0.0031030372993753963,0.0002525299913130258,native_exact_phoxoid,appearance_exact_candidate,7.277201,10.696657,3.169456,589,1378,789
32,1456,67,0.014368971633045409,0.013794678098718064,0.03996761556732413,0.10326130402178288,0.09913419591965968,0.04416302302677094,0.04239793230014608,0.022601043805480003,0.25562477111816406,1.0756375789642334,0.17652665762536562,0.010668584024846387,-3.661197559157414,0.004237847110746967,0.003362707206982363,0.0002064673457912635,native_exact_phoxoid,appearance_exact_candidate,8.192286,11.581611,3.139325,776,1678,902
32,2413,55,0.015631781604057534,0.01375318551112921,0.12017798997656788,0.1003552613402681,0.08829476774882151,0.05190252988045819,0.04566498816472597,0.016792982816696167,0.022680748254060745,1.51254403591156,-0.528344843604348,-0.12817493880336936,-3.415295020016757,0.004082178685783507,0.0030118063673230445,0.00024435259611695157,native_exact_phoxoid,appearance_exact_candidate,7.536470,10.837890,3.051419,597,1378,781
32,2471,53,0.010194020083705312,0.009464437168589579,0.07156969567697229,0.06628382007534316,0.061539907244243665,0.0314767704056809,0.02922398752685239,0.08233657479286194,0.28524884581565857,0.9754351377487183,-1.753080502995905,0.015113560362051259,-3.447413300568203,0.005318775096423287,0.002844363780050896,0.00010391804546698646,native_exact_phoxoid,curved_exact_candidate,7.431616,10.688450,3.006834,567,1327,761
32,2472,59,0.014441869587113833,0.014054484822064004,0.026823726852891912,0.09338361347834341,0.0908787169378643,0.04575751190191957,0.044530124901194526,0.07507501542568207,0.3082806468009949,0.9790029525756836,-1.5513893487089772,0.013206397829689796,-3.437341952728013,0.004795918065008295,0.00269497658676603,0.00020856759717120284,native_exact_phoxoid,appearance_exact_candidate,8.624942,12.228657,3.353715,722,1478,756
32,2473,124,0.014233208607694715,0.013202433567312249,0.07242042667914045,0.11130073779886526,0.1032402908777683,0.04466295687524928,0.04142844648159168,0.1122717335820198,0.3093946874141693,1.0018864870071411,-1.3171909605303118,0.005736857996042443,-3.3778039909178212,0.004105166007839027,0.0027454095838975712,0.00020258422727015564,native_exact_phoxoid,appearance_exact_candidate,8.368581,12.056925,3.438345,1496,3105,1610
32,2474,97,0.016344210688122675,0.016132622587166207,0.012945752168394921,0.1045117440129603,0.10315876087628179,0.049994645269349734,0.04934742698194591,0.083023801445961,0.3052419424057007,0.9931185245513916,-1.1366381178197174,0.00811469105768261,-3.427833353121256,0.0046377062415388515,0.003230786611704866,0.00026713322301774367,native_exact_phoxoid,appearance_exact_candidate,8.917871,12.604550,3.436679,1223,2429,1206
32,2489,50,0.014014810136092277,0.012714724483277576,0.09276512776056782,0.10681688964752431,0.09690800723238525,0.04382545592609166,0.03975998190794263,0.028426198288798332,0.22960159182548523,1.0524539947509766,2.0819200825691224,0.011524609716871055,-3.388639006614685,0.005968503945905736,0.002540806407544225,0.00019641490315071413,native_exact_phoxoid,appearance_exact_candidate,7.710472,11.058935,3.098464,553,1252,699
32,3490,48,0.011420395707508458,0.008846194677916211,0.22540383849395093,0.07511547779434538,0.05818416076919279,0.03557437391875572,0.027555773485449082,0.10168761759996414,0.31446537375450134,1.018825888633728,-2.8671678255001702,0.011754566391573462,-3.1893087575833,0.003746581706375431,0.0024706297403028965,0.00013042543811607696,native_exact_phoxoid,appearance_exact_candidate,6.779657,10.276466,3.246809,494,1202,709
32,3498,94,0.014057098460231517,0.013409303718100271,0.04608310484300161,0.09871561041948083,0.094166488594879,0.04262694898211723,0.04066256682303704,0.035685546696186066,0.2856525778770447,1.1579617261886597,-1.1224856579557378,0.017972960104630824,-3.131736993789673,0.006460694248626849,0.003962776154799207,0.00019760201712064383,native_exact_phoxoid,appearance_exact_candidate,8.215180,11.667835,3.202655,1097,2354,1257
32,3499,837,0.012942144209357125,0.012646659765809426,0.022831181508089264,0.10111847365021565,0.09880981942448663,0.04018147094188548,0.03926408048554928,0.04183065891265869,0.29904186725616455,1.2297992706298828,-0.8787713719842335,0.013370566022047115,-3.087123734255632,0.003425432540026141,0.002355342531896479,0.0001764954670896417,native_exact_phoxoid,appearance_exact_candidate,8.404884,11.886670,3.231786,9950,20956,11007
32,3500,1820,0.010296468642849744,0.010186793701022134,0.010651704543748789,0.08202166494730917,0.08114799440610408,0.03193402581206914,0.03159387400422653,0.042499840259552,0.3222489058971405,1.2396267652511597,-0.6980044970599314,0.0116077832111993,-3.0901994376132884,0.003500490097192383,0.002991056820285825,0.0001064038995957098,native_exact_phoxoid,curved_exact_candidate,7.881144,11.130313,2.999169,20258,45568,25310
32,3501,1650,0.009030798738718586,0.008733908074201229,0.03287534946875408,0.0727620067108536,0.07036993031218645,0.02763779509106099,0.026729192918896545,0.04269450530409813,0.33348312973976135,1.2629514932632446,-0.4718599025315295,0.010212643992417725,-3.095933662727475,0.004189247528527409,0.0024884703148083283,9.163606218778976e-05,native_exact_phoxoid,appearance_exact_candidate,7.982699,11.353521,3.120822,18734,41311,22578
